@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
52,3,20470
50,3,20480
50,3,20480
50,3,20480
50,3,20480
51,3,20490
51,3,20490
51,3,20490
51,3,20490
53,3,20500
53,3,20500
53,3,20500
53,3,20500
53,3,20510
53,3,20510
53,3,20510
53,3,20510
52,3,20520
52,3,20520
52,3,20520
52,3,20520
52,3,20530
52,3,20530
52,3,20530
52,3,20530
50,3,20540
50,3,20540
50,3,20540
51,3,20550
51,3,20550
51,3,20550
51,3,20550
52,3,20560
52,3,20560
52,3,20560
52,3,20560
51,3,20570
51,3,20570
51,3,20570
53,3,20580
53,3,20580
53,3,20580
53,3,20580
51,3,20590
51,3,20590
51,3,20590
51,3,20590
52,3,20600
52,3,20600
52,3,20600
52,3,20600
53,3,20610
53,3,20610
53,3,20610
53,3,20610
52,3,20620
52,3,20620
52,3,20620
52,3,20620
51,3,20630
51,3,20630
51,3,20630
50,3,20640
50,3,20640
50,3,20640
50,3,20640
52,3,20650
52,3,20650
52,3,20650
52,3,20650
52,3,20660
52,3,20660
52,3,20660
52,3,20660
54,3,20670
54,3,20670
54,3,20670
54,3,20670
53,3,20680
53,3,20680
53,3,20680
52,3,20690
52,3,20690
52,3,20690
52,3,20690
52,3,20700
52,3,20700
52,3,20700
52,3,20700
53,3,20710
53,3,20710
53,3,20710
53,3,20710
52,3,20720
52,3,20720
52,3,20720
52,3,20720
54,3,20730
54,3,20730
54,3,20730
54,3,20730
52,3,20740
52,3,20740
52,3,20740
52,3,20740
53,3,20750
53,3,20750
53,3,20750
53,3,20750
53,3,20760
53,3,20760
53,3,20760
53,3,20760
52,3,20770
52,3,20770
52,3,20770
52,3,20770
52,3,20780
52,3,20780
52,3,20780
52,3,20780
51,3,20790
51,3,20790
51,3,20790
51,3,20790
52,3,20800
52,3,20800
52,3,20800
52,3,20800
51,3,20810
51,3,20810
51,3,20810
51,3,20820
51,3,20820
51,3,20820
51,3,20820
51,3,20830
51,3,20830
51,3,20830
51,3,20830
53,3,20840
53,3,20840
53,3,20840
53,3,20840
51,3,20850
51,3,20850
51,3,20850
51,3,20850
52,3,20860
52,3,20860
52,3,20860
52,3,20860
52,3,20870
52,3,20870
52,3,20870
52,3,20870
51,3,20880
51,3,20880
51,3,20880
51,3,20880
51,3,20890
51,3,20890
51,3,20890
51,3,20890
52,3,20900
52,3,20900
52,3,20900
52,3,20900
53,3,20910
53,3,20910
53,3,20910
53,3,20910
51,3,20920
51,3,20920
51,3,20920
51,3,20920
53,3,20930
53,3,20930
53,3,20930
53,3,20930
51,3,20940
51,3,20940
51,3,20940
51,3,20940
53,3,20950
53,3,20950
53,3,20950
53,3,20950
52,3,20960
52,3,20960
52,3,20960
52,3,20960
52,3,20970
52,3,20970
52,3,20970
52,3,20970
51,3,20980
51,3,20980
51,3,20980
51,3,20980
51,3,20990
51,3,20990
51,3,20990
51,3,20990
52,3,21000
52,3,21000
52,3,21000
52,3,21000
53,3,21010
53,3,21010
53,3,21010
53,3,21010
50,3,21020
50,3,21020
50,3,21020
50,3,21020
52,3,21030
52,3,21030
52,3,21030
54,3,21040
54,3,21040
54,3,21040
54,3,21040
53,3,21050
53,3,21050
53,3,21050
53,3,21050
53,3,21060
53,3,21060
53,3,21060
53,3,21060
53,3,21070
53,3,21070
53,3,21070
53,3,21070
51,3,21080
51,3,21080
51,3,21080
51,3,21080
53,3,21090
53,3,21090
53,3,21090
53,3,21090
51,3,21100
51,3,21100
51,3,21100
51,3,21100
52,3,21110
52,3,21110
52,3,21110
52,3,21110
50,3,21120
50,3,21120
50,3,21120
50,3,21120
52,3,21130
52,3,21130
52,3,21130
52,3,21130
53,3,21140
53,3,21140
53,3,21140
53,3,21140
51,3,21150
51,3,21150
51,3,21150
51,3,21150
51,3,21160
51,3,21160
51,3,21160
51,3,21160
52,3,21170
52,3,21170
52,3,21170
52,3,21170
53,3,21180
53,3,21180
53,3,21180
53,3,21180
52,3,21190
52,3,21190
52,3,21190
52,3,21190
53,3,21200
53,3,21200
53,3,21200
53,3,21200
54,3,21210
54,3,21210
54,3,21210
54,3,21210
52,3,21220
52,3,21220
52,3,21220
52,3,21220
53,3,21230
53,3,21230
53,3,21230
53,3,21230
52,3,21240
52,3,21240
52,3,21240
52,3,21240
52,3,21250
52,3,21250
52,3,21250
52,3,21250
53,3,21260
53,3,21260
53,3,21260
53,3,21260
53,3,21270
53,3,21270
53,3,21270
53,3,21270
54,3,21280
54,3,21280
54,3,21280
54,3,21280
52,3,21290
52,3,21290
52,3,21290
52,3,21290
53,3,21300
53,3,21300
53,3,21300
53,3,21300
53,3,21310
53,3,21310
53,3,21310
53,3,21310
50,3,21320
50,3,21320
50,3,21320
50,3,21320
53,3,21330
53,3,21330
53,3,21330
53,3,21330
53,3,21340
